license_issue_date,license_number,animal_name,species,primary_breed,secondary_breed,zip_code
February 27 2023,S161045,Owl,Cat,Domestic Longhair,Mix,98105
February 27 2023,S161047,Saturday,Cat,Domestic Shorthair,Mix,98106
February 27 2023,S161048,Odysseus,Cat,Domestic Medium Hair,Mix,98101
February 27 2023,8025693,Goose,Cat,Domestic Shorthair,Mix,98126
February 27 2023,8044685,Nazee,Cat,American Shorthair,NA,98133
February 27 2023,8044686,Marina,Cat,Domestic Shorthair,Mix,98107
February 27 2023,8044687,Lily,Cat,Domestic Shorthair,Mix,98107
February 28 2023,S160428,Buddy,Cat,Domestic Shorthair,Mix,98115
February 28 2023,S133696,Mia,Cat,Domestic Shorthair,NA,98144
February 28 2023,8044692,Annapurna,Cat,Siberian,Mix,98199
February 28 2023,77155,Moose,Cat,Domestic Shorthair,NA,98146
February 28 2023,28776,Baby,Cat,Domestic Shorthair,NA,98117
February 28 2023,S155414,Chrissy,Cat,Domestic Shorthair,Mix,98109
February 28 2023,S155413,Janet,Cat,Domestic Shorthair,Mix,98109
February 28 2023,S150264,Emmie,Cat,Domestic Shorthair,Mix,98117
February 28 2023,S161049,Brie,Cat,Domestic Shorthair,Mix,98199
February 28 2023,S148297,Chiko,Cat,Domestic Shorthair,NA,98118
February 28 2023,78079,Isabelle,Cat,Domestic Shorthair,NA,98125
February 28 2023,S128192,Lucy,Cat,Mix,NA,98115
February 28 2023,S161051,Kirakira,Cat,Domestic Shorthair,Mix,98109
February 28 2023,8044700,Azula (ZuZu),Cat,Domestic Shorthair,Mix,98105
February 28 2023,S128317,Etienne,Cat,Siamese,NA,98108
February 28 2023,8026194,Bynx,Cat,Abyssinian,Domestic Shorthair,98177
February 28 2023,8026195,Salem,Cat,Siberian,Domestic Longhair,98177
March 01 2023,S161102,Panther,Cat,Domestic Longhair,Mix,98118
March 01 2023,S161103,Cooper,Cat,Domestic Shorthair,Mix,98125
March 01 2023,S109975,Simon,Cat,American Shorthair,Siamese,98126
March 01 2023,8044727,Bindi,Cat,Domestic Shorthair,Mix,98101
March 01 2023,8044728,Rocky,Cat,Domestic Shorthair,Mix,98103
March 01 2023,8044729,Colt,Cat,Domestic Medium Hair,Mix,98103
March 02 2023,S129202,Mina,Cat,Domestic Shorthair,NA,98117
March 02 2023,8044741,Stripey,Cat,Domestic Shorthair,Mix,98115
March 02 2023,8044742,River,Cat,Domestic Shorthair,Mix,98117
March 02 2023,S160706,Handsome,Cat,Siamese,Mix,98125
March 02 2023,S161107,Bling Bling,Cat,Domestic Shorthair,Mix,98122
March 03 2023,8044754,Precious Saffire,Cat,American Shorthair,Mix,98121
March 03 2023,77654,Moony,Cat,Domestic Shorthair,NA,98103
March 03 2023,21939,Jinxy,Cat,Domestic Shorthair,NA,98107
March 03 2023,S161110,Siobhan,Cat,Domestic Shorthair,Mix,98112
March 03 2023,8044769,Houdini,Cat,Maine Coon,Domestic Shorthair,98199
March 03 2023,S161113,Yami & Phantom,Cat,Domestic Shorthair,Mix,98104
March 03 2023,S161114,Phantom,Cat,Domestic Shorthair,Mix,98104
March 03 2023,8044775,Hester Prynnecess,Cat,Domestic Shorthair,Mix,98118
March 04 2023,8044779,Mocha,Cat,Ragdoll,NA,98125
March 04 2023,8044780,George,Cat,Ragdoll,NA,98125
March 04 2023,73665,Sally,Cat,Siamese,Mix,98115
March 04 2023,S159227,Ember,Cat,Domestic Longhair,Mix,98115
March 04 2023,S159229,Pebbles,Cat,Domestic Shorthair,Mix,98117
March 04 2023,S159230,Jigage,Cat,Domestic Shorthair,Mix,98107
March 04 2023,8044787,Bowie,Cat,Siamese,Mix,98126
March 04 2023,29057,Flynn,Cat,Domestic Shorthair,NA,98106
March 04 2023,8044789,Barry,Cat,Domestic Shorthair,Mix,98103
March 05 2023,8005342,Sterling,Cat,Domestic Shorthair,Mix,98107
March 05 2023,72811,Suika,Cat,Domestic Shorthair,NA,98122
March 05 2023,72812,Nikolla,Cat,Domestic Shorthair,NA,98122
March 05 2023,8025714,Lil’ Bean,Cat,Domestic Shorthair,Mix,98112
March 05 2023,905523,Gandall,Cat,Domestic Shorthair,NA,98144
March 05 2023,8029390,Rory,Cat,Domestic Shorthair,Mix,98116
March 05 2023,8044805,Izzy,Cat,Domestic Shorthair,Mix,98133
March 05 2023,S127710,Casimir,Cat,Domestic Shorthair,NA,98118
March 06 2023,8044811,Toast,Cat,Domestic Shorthair,Mix,98105
March 06 2023,8044812,Annabelle,Cat,Mix,Mix,98112
March 06 2023,S161055,Kingsley,Cat,Domestic Shorthair,Domestic Shorthair,98109
March 06 2023,8025635,Lulu,Cat,British Shorthair,Mix,98109
March 06 2023,8044815,Birdie,Cat,Domestic Shorthair,Mix,98103
March 06 2023,S161057,Iza,Cat,Domestic Shorthair,Mix,98104
March 06 2023,8044820,Titam,Cat,Domestic Longhair,Mix,98116
March 06 2023,8026004,Olive,Cat,Mix,Mix,98105
March 07 2023,S160430,Goldfish,Cat,Domestic Shorthair,Mix,98103
March 07 2023,S160431,Ducky,Cat,Domestic Shorthair,Mix,98117
March 07 2023,S160433,Mochi,Cat,Domestic Shorthair,Mix,98118
March 07 2023,8044828,Houdini,Cat,Domestic Shorthair,Mix,98119
March 07 2023,8044831,Benee,Cat,Domestic Shorthair,Mix,98102
March 07 2023,S160711,Leo,Cat,Domestic Medium Hair,NA,98126
March 08 2023,8044844,Loki,Cat,Domestic Medium Hair,Mix,98105
March 08 2023,8044845,Bo,Cat,American Shorthair,Mix,98118
March 08 2023,8044846,Luna,Cat,American Shorthair,Mix,98118
March 08 2023,S161066,Derek,Cat,Domestic Shorthair,Mix,98119
March 08 2023,S155430,Buddy,Cat,Domestic Shorthair,Mix,98125
March 08 2023,8026779,FADYA,Cat,Domestic Shorthair,Russian Blue,98107
March 08 2023,8006575,Tippy,Cat,Domestic Shorthair,NA,98107
March 08 2023,142278,Tink,Cat,Japanese Bobtail,NA,98107
March 08 2023,8027107,Marzy,Cat,American Shorthair,Mix,98117
March 08 2023,133666,Saturn,Cat,LaPerm,NA,98115
March 08 2023,8006173,Wilhelmina,Cat,Domestic Shorthair,Mix,98125
March 08 2023,8026340,Bradley,Cat,Domestic Shorthair,Domestic Shorthair,98199
March 08 2023,8044871,Booker,Cat,Domestic Shorthair,Mix,98103
March 08 2023,8026373,Fluffy,Cat,Domestic Shorthair,Mix,98104
March 09 2023,8027111,Mister,Cat,Russian Blue,Mix,98115
March 09 2023,S126695,Puma,Cat,Domestic Shorthair,Mix,98116
March 09 2023,8026355,Gerald,Cat,Domestic Longhair,Mix,98115
March 09 2023,8026354,Piggie,Cat,Domestic Longhair,Mix,98115
March 09 2023,8026303,Nyx,Cat,Domestic Medium Hair,Mix,98105
March 09 2023,8006125,Bruno Meows,Cat,Russian Blue,Mix,98117
March 09 2023,134736,Tucker,Cat,Domestic Shorthair,NA,98144
March 09 2023,8026290,Sophia,Cat,Siamese,Domestic Shorthair,98133
March 09 2023,8026289,Izzy,Cat,Domestic Longhair,Mix,98133
March 09 2023,8044886,Indigo,Cat,American Shorthair,Mix,98102
March 09 2023,8044887,Moonlight,Cat,American Wirehair,Mix,98102
March 09 2023,8006134,Button,Cat,Domestic Shorthair,Mix,98115
March 09 2023,S160713,Puta,Cat,Domestic Shorthair,Mix,98102
March 09 2023,8026758,Neeko,Cat,American Shorthair,Mix,98118
March 09 2023,8006237,Maisy,Cat,American Shorthair,Mix,98107
March 09 2023,8006238,Mia,Cat,American Shorthair,Mix,98107
March 09 2023,S155426,Sapphire,Cat,Domestic Shorthair,Mix,98121
March 09 2023,S128196,Baby,Cat,Domestic Longhair,NA,98507
March 10 2023,142314,Mouse,Cat,Maine Coon,NA,98117
March 10 2023,S128180,Socks,Cat,Domestic Shorthair,NA,98122
March 10 2023,S128179,Bear,Cat,Domestic Shorthair,NA,98122
March 10 2023,8044920,Conall,Cat,Domestic Longhair,Mix,98115
March 10 2023,8044921,Shima,Cat,Domestic Shorthair,Mix,98115
March 10 2023,132723,Albert,Cat,LaPerm,NA,98115
March 10 2023,8026472,Tulip,Cat,Mix,Mix,98118
March 10 2023,8044925,Mayhem Mischief Hales,Cat,American Shorthair,Mix,98166
March 10 2023,142312,Frankie,Cat,Domestic Shorthair,NA,98107
March 10 2023,8044929,Hatul (shocko),Cat,Ragdoll,NA,98115
March 10 2023,8026819,Minerva,Cat,Domestic Shorthair,Mix,98118
March 10 2023,8026820,Jinx,Cat,American Shorthair,Mix,98118
March 10 2023,S129238,Mabel,Cat,Domestic Shorthair,NA,98177
March 11 2023,8044940,Siena,Cat,Domestic Shorthair,NA,98115
March 11 2023,8044941,Ravenna,Cat,Domestic Shorthair,NA,98115
March 11 2023,8026310,Delmon Boss,Cat,Maine Coon,NA,98144
March 11 2023,S155425,Pikachu,Cat,Domestic Shorthair,Mix,98116
March 11 2023,8044948,Merlin,Cat,American Shorthair,Mix,98126
March 11 2023,8044949,Poof,Cat,Ragdoll,Mix,98126
March 11 2023,8006698,Georgie,Cat,Domestic Shorthair,Mix,98115
March 11 2023,8006478,Jasmine,Cat,Domestic Shorthair,NA,98122
March 11 2023,8026700,Pink Purl,Cat,Domestic Shorthair,Mix,98105
March 11 2023,77550,Dobby,Cat,Domestic Shorthair,NA,98133
March 11 2023,S161126,Mina,Cat,Domestic Shorthair,Mix,98199
March 11 2023,8044954,Mars Rover,Cat,Domestic Shorthair,Mix,98107
March 11 2023,8026539,Moon Unit,Cat,Domestic Shorthair,Mix,98107
March 11 2023,142290,Thurman,Cat,Domestic Shorthair,NA,98106
March 11 2023,142289,Sherman,Cat,Domestic Shorthair,NA,98106
March 11 2023,S161127,Henry,Cat,Domestic Shorthair,Mix,98109
March 11 2023,S159231,Pluto,Cat,Domestic Shorthair,Mix,98122
March 11 2023,140428,Larry,Cat,Domestic Longhair,NA,98136
March 11 2023,140436,Denzel,Cat,Domestic Shorthair,NA,98136
March 11 2023,74017,Jetta,Cat,Domestic Shorthair,NA,98117
March 11 2023,129651,Azzu,Cat,Siamese,NA,98115
March 11 2023,S161128,Kona,Cat,Domestic Shorthair,NA,98126
March 11 2023,S161129,Applesauce,Cat,Domestic Medium Hair,Mix,98102
March 11 2023,8026638,NIko,Cat,Domestic Shorthair,Mix,98125
March 11 2023,S161131,Snow,Cat,Domestic Shorthair,Mix,98103
March 11 2023,8044959,VIENNA,Cat,Domestic Shorthair,Mix,98122
March 11 2023,8006118,Chalupa Kyo,Cat,Domestic Shorthair,Mix,98118
March 11 2023,8006119,Allen,Cat,Domestic Shorthair,Mix,98118
March 11 2023,8006117,Boo,Cat,Domestic Medium Hair,Mix,98118
March 12 2023,S129689,Scully,Cat,Domestic Shorthair,NA,98103
March 12 2023,S127893,Dorian,Cat,Domestic Shorthair,Mix,98107
March 12 2023,207158,Wasabi,Cat,Domestic Shorthair,NA,98108
March 12 2023,S161070,Rosalind,Cat,Domestic Shorthair,Mix,98115
March 12 2023,140287,Skadi,Cat,Domestic Medium Hair,NA,98116
March 12 2023,142257,Pixel,Cat,Domestic Shorthair,NA,98122
March 13 2023,8026841,Athena,Cat,Domestic Shorthair,Mix,98118
March 13 2023,8026840,Zelda,Cat,Domestic Medium Hair,Mix,98118
March 13 2023,133996,Hansel,Cat,Domestic Shorthair,NA,98117
March 13 2023,8044992,Barley,Cat,Domestic Shorthair,Mix,98104
March 13 2023,8044993,Gracie,Cat,American Shorthair,Mix,98122
March 13 2023,133626,Madison,Cat,Domestic Medium Hair,Mix,98115
March 13 2023,140208,Oliver Campbell,Cat,Domestic Medium Hair,Mix,98115
March 13 2023,8026540,Louise,Cat,Siamese,Mix,98109
March 13 2023,8045001,Huey,Cat,Domestic Shorthair,Mix,98104
March 13 2023,8045002,Bumble Bee,Cat,Domestic Medium Hair,Mix,98115
March 13 2023,8045003,Frog,Cat,Domestic Shorthair,Mix,98115
March 13 2023,8045004,Luna,Cat,American Shorthair,Mix,98106
March 13 2023,8045005,Rusty,Cat,Persian,NA,98106
March 14 2023,129492,Tully,Cat,Domestic Shorthair,NA,98105
March 14 2023,134562,Mindy,Cat,Domestic Shorthair,NA,98107
March 14 2023,133853,Bailey,Cat,Domestic Shorthair,NA,98107
March 14 2023,S119275,Maya,Cat,Domestic Shorthair,Mix,98117
March 14 2023,140217,Sheba,Cat,Domestic Longhair,Mix,98107
March 14 2023,140216,Rambo,Cat,Domestic Shorthair,NA,98107
March 14 2023,133757,NA,Cat,Domestic Shorthair,NA,98112
March 14 2023,8027235,Milo,Cat,Domestic Shorthair,Mix,98119
March 14 2023,S161134,Goku,Cat,Domestic Shorthair,Mix,98121
March 14 2023,S130114,Caoimhe,Cat,Domestic Shorthair,Mix,98118
March 14 2023,140558,Sunny,Cat,Domestic Medium Hair,NA,98115
March 15 2023,8027044,Balerion the Dread,Cat,Domestic Shorthair,Mix,98109
March 15 2023,S155689,Moon,Cat,British Shorthair,NA,98125
March 15 2023,S161138,Boris,Cat,Siamese,Mix,98133
March 15 2023,S161140,Dodger,Cat,Domestic Shorthair,Mix,98115
March 15 2023,8045053,PHEBIE,Cat,Domestic Shorthair,Russian Blue,98107
March 15 2023,S127974,Arthur,Cat,Domestic Medium Hair,Mix,98133
March 15 2023,8024528,Rumi,Cat,Siamese,Maine Coon,98119
March 15 2023,142451,Ollie,Cat,Ragdoll,NA,98117
March 16 2023,S156016,Rafa Bongo,Cat,Bombay,Mix,98102
March 16 2023,S128607,Lakshmi,Cat,Domestic Shorthair,NA,98146
March 16 2023,8026394,Cooper,Cat,Domestic Shorthair,Mix,98107
March 16 2023,129221,Felicity Jane,Cat,Domestic Longhair,NA,98106
March 16 2023,S145898,Sweetie Boy,Cat,Domestic Shorthair,Mix,98106
March 16 2023,133067,Natasha,Cat,Domestic Longhair,NA,98117
March 16 2023,133068,BORRIS,Cat,Domestic Longhair,NA,98117
March 16 2023,142071,Ursula,Cat,Burmese,NA,98107
March 16 2023,S161143,Phoebe,Cat,Domestic Shorthair,NA,98199
March 16 2023,S160714,Milly,Cat,Domestic Medium Hair,Mix,98126
March 16 2023,S161144,Nani,Cat,Domestic Medium Hair,Mix,98122
March 16 2023,S161145,Finn,Cat,Domestic Longhair,Mix,98122
March 16 2023,8045083,Tadashi,Cat,American Shorthair,Mix,98122
March 16 2023,8045084,Mowgli,Cat,American Shorthair,Mix,98122
March 16 2023,8045088,Butters,Cat,Domestic Medium Hair,Mix,98122
March 16 2023,8045089,Marmalade,Cat,American Shorthair,Mix,98117
March 16 2023,8045090,Thunder,Cat,American Shorthair,Mix,98117
March 17 2023,8045094,Etta,Cat,Mix,Mix,98109
March 17 2023,8045099,Kitara,Cat,Domestic Shorthair,Mix,98115
March 17 2023,8045100,Aang,Cat,Domestic Shorthair,Mix,98115
March 17 2023,S128379,Misty Pearl,Cat,Domestic Medium Hair,Mix,98199
March 17 2023,8026351,Eve,Cat,Domestic Shorthair,Mix,98108
March 17 2023,140074,Misty,Cat,Domestic Medium Hair,NA,98116
March 17 2023,8045103,"Calliope (""Opie"")",Cat,Domestic Shorthair,Mix,98118
March 17 2023,77161,Spark,Cat,Domestic Shorthair,NA,98107
March 17 2023,77143,Blaze,Cat,Domestic Shorthair,NA,98107
March 17 2023,8025475,Samson,Cat,Domestic Medium Hair,Mix,98115
March 17 2023,8006275,Midnight,Cat,American Shorthair,Mix,98115
March 17 2023,8006274,Michael,Cat,American Shorthair,Mix,98115
March 18 2023,8045112,ShaggyMax,Cat,Domestic Medium Hair,Mix,98117
March 18 2023,8025925,Tonks,Cat,Domestic Shorthair,Mix,98118
March 18 2023,8025924,Andromeda,Cat,Domestic Shorthair,Mix,98118
March 18 2023,134196,Jacques,Cat,Pixie-Bob,NA,98136
March 18 2023,S161153,Poe,Cat,Domestic Shorthair,Mix,98126
March 18 2023,S161154,Fergus,Cat,Domestic Shorthair,Mix,98115
March 18 2023,S148330,Jazz,Cat,Domestic Longhair,Mix,98107
March 18 2023,S148349,HAL 9000,Cat,Domestic Shorthair,Mix,98118
March 19 2023,8026710,Aretha,Cat,Domestic Shorthair,Mix,98109
March 19 2023,77430,Loup,Cat,Domestic Medium Hair,NA,98122
March 19 2023,8045125,Marc,Cat,Domestic Medium Hair,NA,98125
March 19 2023,85281,Millie Mae,Cat,LaPerm,NA,98125
March 19 2023,85532,Luna,Cat,Domestic Shorthair,Mix,98117
March 19 2023,S161081,Mojito,Cat,Domestic Shorthair,Mix,98122
March 19 2023,S161080,Mimosa,Cat,Domestic Shorthair,Mix,98122
March 19 2023,8045129,Chat Chat,Cat,Norwegian Forest,Mix,98133
March 19 2023,S124711,Catty,Cat,Domestic Medium Hair,Mix,98125
March 20 2023,85465,Enigma,Cat,Domestic Shorthair,NA,98103
March 20 2023,8045140,Mila,Cat,Ragdoll,Mix,98115
March 20 2023,8027002,Thor,Cat,Domestic Medium Hair,Mix,98109
March 20 2023,8045142,Hoobie,Cat,Domestic Medium Hair,Mix,98112
March 20 2023,8045144,Milo,Cat,Domestic Shorthair,Mix,98112
March 20 2023,S118985,Juniper,Cat,Domestic Medium Hair,Mix,98107
March 20 2023,8045146,Rooster,Cat,Bombay,Mix,98146
March 20 2023,S161086,Boo,Cat,Domestic Shorthair,Mix,98118
March 20 2023,S150371,Elsie,Cat,Domestic Medium Hair,Mix,98117
March 20 2023,8045149,Calcifer,Cat,Domestic Longhair,Mix,98112
March 20 2023,8045150,Freya,Cat,American Shorthair,Mix,98112
March 20 2023,142154,Hazel,Cat,American Shorthair,NA,98112
March 20 2023,8045153,Teo,Cat,American Shorthair,Mix,98106
March 20 2023,8026014,Jack,Cat,Domestic Shorthair,Mix,98108
March 20 2023,8026715,Minnie,Cat,Domestic Shorthair,Mix,98133
March 20 2023,129799,Venus,Cat,Maine Coon,NA,98121
March 20 2023,8045160,Proton,Cat,Mix,Mix,98118
March 20 2023,8045165,Bean,Cat,American Shorthair,Mix,98136
March 20 2023,133867,Gabby,Cat,Domestic Shorthair,NA,98126
March 21 2023,8045171,King (Bubba),Cat,Siamese,Ragdoll,98125
March 21 2023,8045172,Missy,Cat,Siamese,Ragdoll,98125
March 21 2023,83143,Ramona,Cat,Domestic Shorthair,NA,98144
March 21 2023,8045174,Winnie,Cat,Domestic Shorthair,Mix,98102
March 21 2023,8025903,Robert,Cat,Domestic Medium Hair,NA,98103
March 21 2023,8027078,Appa,Cat,Siberian,NA,98122
March 21 2023,S156212,Black Jack,Cat,Domestic Shorthair,NA,98117
March 21 2023,8006765,Papaya Covert,Cat,Persian,Mix,98116
March 21 2023,8045182,Boomer,Cat,Domestic Shorthair,Mix,98133
March 21 2023,85395,Purrmenedes,Cat,LaPerm,NA,98177
March 21 2023,S161091,Lil Man,Cat,Domestic Medium Hair,Domestic Medium Hair,98108
March 21 2023,S154505,Bessie,Cat,Domestic Shorthair,Mix,98115
March 21 2023,8026973,Nova,Cat,Russian Blue,American Shorthair,98199
March 21 2023,8045194,Flan,Cat,Domestic Medium Hair,Mix,98119
March 21 2023,8045195,Poutine,Cat,Domestic Shorthair,Mix,98105
March 21 2023,8026720,Harry,Cat,Mix,Mix,98119
March 21 2023,8026721,Poppy,Cat,Mix,Mix,98119
March 21 2023,8026722,Violet,Cat,Mix,Mix,98119
March 21 2023,8027047,Djuna,Cat,Domestic Shorthair,Mix,98102
March 21 2023,8027046,Calcifer,Cat,Domestic Medium Hair,Mix,98102
March 21 2023,8006586,Hops,Cat,Domestic Shorthair,Mix,98117
March 21 2023,8006344,Harry,Cat,Domestic Shorthair,Mix,98107
March 21 2023,8006345,Ron,Cat,Domestic Shorthair,Mix,98107
March 22 2023,S147386,Gail,Cat,Domestic Shorthair,Mix,98122
March 22 2023,8045205,Bobby,Cat,Domestic Medium Hair,NA,98107
March 22 2023,8026923,Smudge,Cat,Domestic Shorthair,Mix,98121
March 22 2023,S128760,Nadia,Cat,Domestic Shorthair,Mix,98133
March 22 2023,S129244,Mickey,Cat,Domestic Shorthair,NA,98109
March 22 2023,8045218,Rue,Cat,Siberian,NA,98105
March 22 2023,8006492,Kuma-chan,Cat,Domestic Longhair,Himalayan,98118
March 22 2023,S154503,Phyllis,Cat,Domestic Shorthair,NA,98115
March 22 2023,S155428,Joey,Cat,Domestic Shorthair,Mix,98103
March 22 2023,8045229,Weasley,Cat,American Shorthair,Mix,98115
March 22 2023,8045230,Umo,Cat,Snowshoe,Mix,98116
March 22 2023,8026646,Chili,Cat,Bengal,Mix,98116
March 22 2023,8006084,Gareth,Cat,Domestic Shorthair,Mix,98178
March 22 2023,8026824,Billie,Cat,American Shorthair,Mix,98118
March 23 2023,8026440,Beadie,Cat,Domestic Shorthair,Mix,98199
March 23 2023,S161099,Pants,Cat,Domestic Shorthair,NA,98133
March 23 2023,S155906,Oona,Cat,Siamese,NA,98105
March 23 2023,8006201,Raina,Cat,Maine Coon,Mix,98133
March 23 2023,8026730,Harvey,Cat,Maine Coon,Mix,98133
March 23 2023,129876,Nancy,Cat,Siamese,Mix,98118
March 24 2023,S161158,ChinChin,Cat,Domestic Longhair,Mix,98103
March 24 2023,S101763,Olive,Cat,Maine Coon,Mix,NA
March 24 2023,8045271,Couch Potato,Cat,Mix,Mix,98101
March 24 2023,8045276,Lily,Cat,Domestic Shorthair,Domestic Shorthair,98105
March 25 2023,8045278,Rainier,Cat,American Shorthair,Mix,98122
March 25 2023,8045280,Leo,Cat,Domestic Shorthair,Mix,98115
March 25 2023,8005011,Winston,Cat,Somali,NA,98105
March 25 2023,S156210,Chaos,Cat,Domestic Shorthair,Mix,98103
March 25 2023,S118179,Daphne,Cat,Domestic Shorthair,Mix,98126
March 25 2023,S161301,Lucia,Cat,Domestic Shorthair,Mix,98103
March 25 2023,77261,Trigger,Cat,Domestic Shorthair,NA,98121
March 25 2023,8025912,Pepper Scott,Cat,Domestic Medium Hair,Mix,98112
March 26 2023,S125688,Dobby,Cat,Domestic Medium Hair,NA,98116
March 26 2023,S125689,Winky,Cat,Domestic Shorthair,NA,98116
March 26 2023,140407,Charlie,Cat,Domestic Shorthair,NA,98117
March 26 2023,8045304,Nadja,Cat,Domestic Longhair,Mix,98199
March 26 2023,8045305,Nandor,Cat,Ragdoll,Mix,98199
March 26 2023,8006067,Scout,Cat,American Shorthair,Mix,98199
March 26 2023,S148392,Bella,Cat,Domestic Shorthair,Mix,98199
March 26 2023,129654,Daisy,Cat,Domestic Longhair,NA,98144
March 26 2023,8026330,Maple,Cat,Domestic Shorthair,Domestic Shorthair,98103
March 26 2023,8045312,Peaches,Cat,Domestic Longhair,Mix,98117
March 26 2023,8045313,Nola,Cat,American Shorthair,Mix,98117
March 27 2023,8045316,Bandit,Cat,Domestic Shorthair,Mix,98125
March 27 2023,8045317,Eddie,Cat,Domestic Shorthair,Mix,98106
March 27 2023,8045324,Blu,Cat,Siamese,Mix,98122
March 27 2023,8045325,Smokey,Cat,Siamese,Mix,98122
March 27 2023,S128715,Minka,Cat,Mix,Mix,98112
March 27 2023,142235,Aly,Cat,Russian Blue,Maine Coon,98144
March 27 2023,8025511,Lucy,Cat,Domestic Shorthair,Mix,98109
March 27 2023,8025510,Mama Kiki,Cat,Domestic Shorthair,Mix,98109
March 27 2023,8045330,Avett,Cat,Domestic Shorthair,Mix,98107
March 27 2023,8045337,Lilith,Cat,Domestic Shorthair,Mix,98103
March 27 2023,8045340,Mo,Cat,Domestic Shorthair,NA,98105
March 27 2023,8045341,Tinkerbelle,Cat,American Bobtail,Manx,98107
March 27 2023,8045346,Ceilidh,Cat,Domestic Shorthair,Mix,98115
March 27 2023,8045347,Aoife,Cat,Domestic Shorthair,Mix,98115
March 28 2023,8045348,Beatrice,Cat,Domestic Shorthair,Mix,98177
March 28 2023,8026835,Pigeon,Cat,Domestic Longhair,Mix,98144
March 28 2023,8026834,Squirrel,Cat,American Shorthair,Mix,98144
March 28 2023,S120799,Baby Girl Kit,Cat,Domestic Shorthair,Mix,98133
March 28 2023,8026702,Sage,Cat,Domestic Medium Hair,NA,98199
March 28 2023,133474,Lemieux,Cat,Domestic Shorthair,NA,98126
